t,motFRTor,motRRTor,motFLTor,motRLTor,dx,q1,ddx
18.475,12.07816518,-19.54892991,10.33907959,-16.41077337,0.932179136,0.000968285,0.122737493
18.476,11.54276995,-19.44902754,10.51513745,-17.13338717,0.931996936,0.000968775,-0.182200108
18.477,11.82212413,-20.03493176,10.8628653,-17.9969318,0.931940854,0.000969119,-0.056081149
18.478,11.65515346,-19.77554059,10.61492372,-17.79568536,0.931975265,0.000969444,0.034410458
18.479,11.89749473,-20.14139184,10.99569692,-18.87240715,0.93225899,0.000969748,0.283724873
18.48,12.01477155,-21.19273602,11.81594241,-20.11129659,0.932946942,0.000970087,0.687952079
18.481,10.76415518,-19.52744421,10.59564743,-19.70991951,0.933055953,0.000970413,0.109011388
18.482,12.6588463,-20.98195547,11.97598893,-21.3300923,0.933738426,0.000970619,0.682472377
18.483,11.07802429,-20.32684227,9.987028343,-19.80512186,0.93376824,0.000970496,0.029814644
18.484,11.78327574,-19.85385702,10.58465834,-20.34925951,0.933977943,0.000970109,0.209703068
18.485,14.77538998,-21.74303727,13.01190073,-22.40930774,0.935241054,0.000969345,1.263111005
18.486,10.04182065,-17.30927168,8.607790433,-17.52276077,0.934661805,0.000968168,-0.57924948
18.487,13.91590846,-20.83792284,11.82117068,-21.16856764,0.935303104,0.000966406,0.641299018
18.488,12.34924709,-18.92627913,10.57023437,-19.37519605,0.935773959,0.000964143,0.470855115
18.489,11.2948178,-18.49468221,9.818484523,-18.50240019,0.935756318,0.000961272,-0.017641144
18.49,12.2510063,-19.15742644,11.1140591,-19.12902435,0.935889923,0.000957849,0.133605606
18.491,12.67340456,-20.20760339,11.63161764,-20.09640076,0.93633448,0.00095403,0.44455632
18.492,11.92730894,-19.32156608,10.93363035,-19.77075361,0.936540138,0.000949742,0.205658505
18.493,12.70724227,-20.84199471,11.70792263,-20.50492077,0.937251761,0.000944558,0.711623164
18.494,10.32647621,-20.45454313,9.891315215,-17.48451068,0.93713846,0.000938558,-0.11330159
18.495,13.31872941,-22.36367877,12.32753379,-20.01729391,0.938103663,0.000931634,0.965202702
18.496,9.494451343,-21.22436356,9.97077559,-17.36773485,0.938040605,0.000923973,-0.0630577
18.497,11.95833269,-21.99721647,11.89881134,-18.02421516,0.938663354,0.00091542,0.622749171
18.498,10.84506415,-22.55478289,10.33027166,-16.16978194,0.938777629,0.000906052,0.114275442
18.499,13.09488965,-23.45795284,11.32902065,-16.62937485,0.93922529,0.000895238,0.447660856
18.5,11.49447503,-21.52181726,10.13889612,-15.00432139,0.939063422,0.000883422,-0.161868281
18.501,14.16663655,-24.61962483,11.46864225,-17.35265643,0.939798578,0.000870317,0.735156373
18.502,11.73796607,-23.54180464,9.49767949,-14.53274933,0.939631143,0.000855923,-0.16743512
18.503,13.40192109,-24.85769602,10.85401793,-15.83737943,0.940240252,0.000840163,0.609108435
18.504,12.24904979,-24.54690952,9.776270299,-15.60796763,0.940093105,0.000822987,-0.147146412
18.505,13.51093255,-25.2938992,10.7556717,-16.43495353,0.94039005,0.000804707,0.296944405
18.506,12.64952789,-24.77182273,10.19057398,-16.2928545,0.940648425,0.000784886,0.258374848
18.507,13.23129464,-25.08333332,10.84356946,-17.19767035,0.940896145,0.000764017,0.247720575
18.508,13.24754238,-25.39159262,10.76601184,-17.36300499,0.941329648,0.000741833,0.4335027
18.509,12.20810224,-24.38612884,9.894890752,-17.17467536,0.941313555,0.000718513,-0.016092816
18.51,14.03869651,-24.68803834,11.43760228,-19.00115452,0.941929475,0.000694124,0.615919793
18.511,12.33826576,-23.60494166,10.12555433,-17.97886485,0.942113294,0.000668585,0.183819041
18.512,12.69479891,-24.30154842,10.47442499,-19.07709309,0.942479809,0.000642053,0.366515534
18.513,12.2003945,-23.45012656,10.16989448,-19.27147883,0.942649163,0.000614737,0.169353579
18.514,12.83647967,-23.42346756,10.27569809,-19.35651056,0.943017863,0.000586448,0.368700044
18.515,14.32570376,-24.29566223,10.58570321,-20.2831943,0.943898485,0.00055712,0.880621846
18.516,11.56135653,-22.35727933,8.405395197,-18.37980376,0.943695476,0.000526924,-0.203009078
18.517,13.12730172,-22.60723366,9.745023348,-18.77837385,0.943994936,0.000495781,0.299460392
18.518,12.19575476,-22.59391125,9.197592435,-18.8181842,0.943963119,0.000463779,-0.03181714
18.519,13.06076505,-22.32361327,10.28234192,-19.24383762,0.944504316,0.000430854,0.541197456
18.52,11.2183674,-21.38985449,9.835903153,-17.90316378,0.944278561,0.000397176,-0.225755202
18.521,12.89907111,-21.69880248,11.86924343,-19.15715972,0.944633899,0.00036288,0.355337479
18.522,11.23043398,-20.12816089,10.13121285,-16.94703199,0.944275632,0.000328105,-0.358266551
18.523,13.67208454,-22.85711545,12.39893913,-20.16349321,0.944937361,0.000292895,0.661728979
18.524,11.42382935,-21.07487745,10.74165362,-17.3241226,0.944750485,0.000257294,-0.186876544
18.525,12.06171125,-21.33596776,11.53701151,-17.83321187,0.944776142,0.000221376,0.025657269
18.526,11.36338489,-21.48783969,12.22841701,-17.44772487,0.944509798,0.00018542,-0.266343609
18.527,11.70007981,-22.08357938,12.44091614,-18.14841291,0.944517854,0.00014929,0.008056181
18.528,12.61372316,-24.02924798,13.41668269,-18.84064758,0.945258671,0.000113023,0.740816234
18.529,9.714105343,-22.29777748,10.51358942,-16.67185753,0.944759098,7.65E-05,-0.49957276
18.53,13.25442936,-24.30056062,12.36402073,-19.3985506,0.94530243,3.97E-05,0.543332549
18.531,12.31151971,-23.21928135,10.77386691,-17.96688785,0.9453372,2.57E-06,0.034769978
18.532,14.82835261,-25.52652961,12.63990081,-20.16953259,0.946316979,-0.0000348,0.979778501
18.533,11.48056116,-22.93836114,10.2181305,-17.27950991,0.945954019,-0.0000723,-0.362959704
18.534,12.1765378,-22.94776985,11.16765654,-17.81464478,0.945879437,-0.000109955,-0.07458259
18.535,12.72168202,-23.28323796,11.66637797,-17.73852164,0.945855652,-0.000147597,-0.023785138
18.536,13.67400271,-24.29668999,12.90803809,-18.53002104,0.946537376,-0.00018515,0.681724671
18.537,11.4421883,-23.58617551,11.12058349,-16.41498728,0.946302881,-0.000222638,-0.23449483
18.538,13.36603499,-24.46129321,12.39993841,-18.31024111,0.946581279,-0.000260079,0.278397942
18.539,12.85245925,-24.7277283,12.32403147,-17.89922685,0.946856806,-0.000297494,0.275526967
18.54,11.60729782,-24.01135211,11.47178911,-17.2268455,0.946724836,-0.000334821,-0.131969943
18.541,13.12641812,-24.86542399,12.41589183,-17.68454478,0.947488137,-0.000372088,0.76330016
18.542,11.98310882,-24.53508381,11.61132494,-17.95115585,0.946776478,-0.000409103,-0.711658157
18.543,10.53225055,-23.33985227,10.6988557,-17.09782729,0.946741089,-0.000446224,-0.035389686
18.544,12.77825632,-24.14168078,12.25644668,-18.76591249,0.946924726,-0.000483005,0.183637236
18.545,11.90066743,-23.20131498,11.1953003,-18.5179096,0.947038574,-0.00051961,0.113848186
18.546,12.84604949,-23.52071458,11.603,-20.23919492,0.947634579,-0.000556125,0.596005336
18.547,10.92722632,-21.54730396,9.791420075,-18.66293873,0.947172491,-0.000592303,-0.462088504
18.548,12.12956571,-20.64130065,11.16477521,-18.63274835,0.947050384,-0.000628082,-0.122107022
18.549,12.38356167,-21.48201926,11.92223207,-18.99767434,0.947115395,-0.000663525,0.065010638
18.55,12.53225743,-21.39385477,13.15355797,-19.26659499,0.947215234,-0.000698398,0.099839438
18.551,11.2369559,-19.72194439,12.02152748,-18.8193687,0.946946068,-0.000732645,-0.269165735
18.552,11.99657302,-20.19819798,13.07287701,-19.30054128,0.946955089,-0.000766302,0.009020617
18.553,10.76568877,-19.58702147,11.51717491,-18.7799416,0.946459671,-0.000799499,-0.495417498
18.554,11.49337174,-18.87769458,12.05818438,-18.95220957,0.946237493,-0.000832151,-0.222178252
18.555,13.76703796,-20.23671677,13.96449012,-21.44661057,0.947149684,-0.000864212,0.912191251
18.556,10.01734661,-17.70947939,11.52018331,-18.02266412,0.946367117,-0.000895657,-0.782567687
18.557,12.02472151,-18.26503744,12.64487995,-19.63099508,0.946414942,-0.000926482,0.047825114
18.558,12.16773088,-19.09468187,12.91891926,-19.69035839,0.94687196,-0.000956641,0.457018623
18.559,10.76739819,-19.057834,11.45923086,-18.19972415,0.946716592,-0.00098649,-0.155368583
18.56,11.30937882,-20.05126877,12.0460177,-19.12607108,0.946891413,-0.001016003,0.174821285
18.561,10.86205208,-20.35641614,11.07466413,-19.1716527,0.947082443,-0.001045133,0.19102972
18.562,12.48864808,-22.19703104,11.5189689,-19.70538344,0.947335422,-0.001074287,0.252979031
18.563,12.7155344,-22.30082461,11.78433577,-19.41237722,0.947642498,-0.001103454,0.307075931
18.564,12.04988583,-21.72653258,11.36139125,-19.31220789,0.947699683,-0.001132388,0.057184838
18.565,11.94203138,-21.99822563,11.29763091,-18.84394643,0.947659274,-0.001161041,-0.040408193
18.566,12.49668571,-23.53768071,12.50651113,-18.85199012,0.947945728,-0.001189509,0.286453113
18.567,12.2606985,-23.50281075,12.43451412,-17.34746888,0.948291628,-0.001217877,0.345900022
18.568,11.32193305,-23.52852193,11.71703845,-16.54573849,0.948132252,-0.001246128,-0.159375923
18.569,12.47855805,-23.64222404,12.86328144,-17.34178943,0.948584086,-0.001274319,0.451834129
18.57,12.12081634,-23.33714277,11.92415581,-17.42072726,0.948579443,-0.001302407,-0.004643161
18.571,11.95253767,-23.13981198,11.9186858,-18.01130732,0.948565612,-0.001330286,-0.013830362
18.572,11.71038846,-23.11637309,11.6978484,-18.78850984,0.948567242,-0.00135788,0.001629858
18.573,11.62532485,-21.61762267,11.41414637,-18.84110041,0.948608361,-0.001385103,0.041118721
18.574,11.21629201,-22.10385605,11.29400545,-19.26725926,0.948508139,-0.001411997,-0.100222187
18.575,11.84342202,-21.00470279,11.99098586,-19.0557271,0.948781269,-0.001438408,0.27313044
18.576,10.94481897,-20.1858162,10.65000711,-18.68715006,0.948526738,-0.00146423,-0.254530773
18.577,12.58948879,-21.21092187,12.67496581,-20.4741225,0.949053201,-0.001489358,0.526462407
18.578,10.78693993,-19.65886291,10.76713171,-19.40517799,0.948877942,-0.001513631,-0.175258739
18.579,11.00238732,-19.72636892,10.96537853,-19.51772231,0.948533937,-0.001537266,-0.344004999
18.58,12.04091287,-19.77653084,12.52421856,-19.66465989,0.948654565,-0.00156012,0.120628002
18.581,11.38373983,-18.90279875,11.83027026,-18.75251093,0.948328703,-0.001582369,-0.325861839
18.582,11.86465577,-18.73885655,12.45036579,-19.29549576,0.948213659,-0.001604,-0.115044112
18.583,11.73223911,-18.61812006,12.13319211,-19.39762342,0.947878951,-0.00162504,-0.334707645
18.584,12.08945134,-18.71587672,12.30555835,-19.58652778,0.947844072,-0.001645588,-0.034879608
18.585,11.53562801,-18.4766714,11.86162284,-19.13348291,0.947677814,-0.001665615,-0.166258264
18.586,11.77172421,-18.26813592,13.07103496,-19.51489249,0.947533848,-0.001684978,-0.14396594
18.587,11.16423468,-17.43662316,11.94952459,-17.95938382,0.947234079,-0.001703875,-0.299769007
18.588,11.65596035,-18.10310942,12.47817319,-18.2258698,0.947369388,-0.001722484,0.13530991
18.589,10.43080371,-17.25425337,11.70945996,-17.22687497,0.946995862,-0.001740674,-0.373526044
18.59,11.102124,-16.56002916,11.87485021,-17.95988317,0.946828427,-0.001758491,-0.167434941
18.591,12.86614362,-17.88424081,13.43219179,-19.74637369,0.947517673,-0.001775917,0.689245406
18.592,9.793770644,-16.72098058,10.75077833,-16.97934629,0.947206537,-0.001792961,-0.311136061
18.593,10.45760345,-17.83692536,11.41665352,-18.12653625,0.947109733,-0.001809678,-0.096803401
18.594,11.70987895,-18.3459018,11.66370509,-17.27929241,0.946992718,-0.001826175,-0.117014974
18.595,11.63121274,-19.11136142,11.58344524,-17.31156058,0.94690584,-0.001842554,-0.086878206
18.596,10.58755303,-19.29929811,10.75534123,-16.70388824,0.946352321,-0.001858954,-0.553518852
18.597,13.81185987,-22.59428522,13.68342929,-19.4280225,0.946732068,-0.001875372,0.379746681
18.598,9.84848151,-19.95415274,10.43932528,-16.00623819,0.946569973,-0.001891694,-0.162094652
18.599,11.58099488,-21.14566959,11.86844871,-17.09157647,0.94618934,-0.00190802,-0.380633127
18.6,12.18893481,-21.22166107,12.3644127,-17.22544362,0.946364322,-0.001924345,0.174981773
18.601,11.19555436,-21.12513446,11.91530416,-17.1662248,0.94628005,-0.001940568,-0.08427205
18.602,10.02212319,-19.59979736,10.63420529,-16.14062194,0.945563427,-0.001956553,-0.716622674
18.603,13.69557708,-21.68909198,13.52464422,-19.41154752,0.946381087,-0.001972291,0.817659966
18.604,10.14157248,-19.11830137,10.87138081,-18.13542628,0.94595209,-0.001987213,-0.428997783
18.605,10.56793402,-19.40561124,11.02452155,-18.6673602,0.945563529,-0.002001599,-0.388560875
18.606,13.11157304,-20.22722418,12.96811773,-20.6286991,0.94630103,-0.002015512,0.737501262
18.607,9.614759674,-17.47759586,10.30479748,-18.58822354,0.94581221,-0.002028794,-0.48882013
18.608,10.8003385,-17.55507905,11.08509043,-19.62687687,0.945648702,-0.002041524,-0.163507336
18.609,12.6215636,-18.87690784,12.55365574,-21.38515842,0.946241649,-0.002053802,0.592946869
18.61,11.21783236,-18.50972386,11.44391351,-20.97625306,0.946482781,-0.002065543,0.24113192
18.611,10.22819816,-18.47647564,11.18742438,-19.55318943,0.946114565,-0.002076658,-0.368216265
18.612,11.72714781,-18.74941822,12.3364842,-20.72661254,0.946008486,-0.002087154,-0.106078819
18.613,11.2009969,-16.78911936,11.64543985,-19.85445489,0.945683275,-0.002096841,-0.325210912
18.614,11.30294748,-16.24200335,11.7959612,-19.04705779,0.945322979,-0.00210573,-0.360295999
18.615,12.05053102,-16.66127522,12.49294584,-19.05212194,0.945253315,-0.002113846,-0.069663767
18.616,10.78256314,-15.39693157,10.64293106,-17.03898479,0.944649207,-0.002121392,-0.60410858
18.617,13.27899798,-16.9369651,12.45009114,-19.77803078,0.945037109,-0.002128471,0.387902002
18.618,10.2024385,-15.07481596,11.00154676,-17.35543983,0.944465044,-0.002135002,-0.572064854
18.619,11.65515739,-15.8937142,11.96408245,-18.31997151,0.944396278,-0.002141123,-0.068766118
18.62,11.43487569,-15.7823732,11.75967396,-17.65868677,0.944279191,-0.002146876,-0.117087325
18.621,11.26371594,-15.55850854,11.60953371,-17.47418205,0.944165107,-0.002152325,-0.114083705
18.622,10.52664526,-15.25407125,11.21577497,-17.60640994,0.943928854,-0.002157394,-0.236252849
18.623,10.49409132,-14.79431949,11.34176239,-17.44971743,0.943725148,-0.002162041,-0.203705895
18.624,10.80946825,-15.49289694,11.65150273,-17.61666549,0.943799421,-0.002166484,0.074272867
18.625,10.09618014,-15.22334807,11.31384589,-17.37040249,0.943542202,-0.002170358,-0.257218909
18.626,11.35683559,-16.92268408,11.43811597,-17.64485758,0.943482622,-0.002174403,-0.059579647
18.627,11.28996428,-18.44453894,10.96141234,-17.52873481,0.943260581,-0.002178436,-0.222041183
18.628,11.90908365,-19.73256505,11.90732717,-18.25820916,0.943367174,-0.002182545,0.106592905
18.629,11.70705429,-19.68228733,11.48660147,-18.4697342,0.943232652,-0.002186737,-0.134522568
18.63,11.50921301,-20.01855308,11.40174108,-18.1283065,0.943055999,-0.002190919,-0.176652889
18.631,11.90409846,-20.28890467,11.88663221,-17.70383488,0.943105533,-0.002195115,0.04953417
18.632,10.79152177,-19.40302728,11.14748096,-16.35429048,0.942746507,-0.00219928,-0.359025644
18.633,12.04575248,-20.39420843,12.32553737,-17.40121237,0.942809144,-0.002203497,0.062637217
18.634,11.22207135,-19.76279369,11.58029495,-16.70704117,0.942655404,-0.002207642,-0.153740925
18.635,12.00377086,-19.60675043,11.68285456,-18.02025958,0.942650306,-0.002211537,-0.005097802
18.636,12.32509851,-19.53989882,12.0223568,-18.96363402,0.942953037,-0.002215099,0.302731668
18.637,10.15503986,-17.21734348,10.04086719,-16.83640634,0.942382704,-0.00221836,-0.570332946
18.638,13.11689426,-19.27227945,12.92497353,-20.45876437,0.943092418,-0.002221271,0.709713981
18.639,10.0142993,-16.78687767,10.6999397,-18.76703899,0.94280512,-0.002223695,-0.287298682
18.64,10.98206998,-17.19961156,11.13229763,-19.40533424,0.942796785,-0.002225662,-0.008334498
18.641,10.85613141,-16.38124192,10.89512583,-18.72018737,0.942721872,-0.002227158,-0.074912826
18.642,10.2077359,-16.26386702,11.26960812,-20.1284567,0.942509446,-0.002228098,-0.212426449
18.643,11.80583098,-17.34263212,12.73845956,-20.82645165,0.942733414,-0.002228575,0.223967862
18.644,11.49196655,-16.68902674,12.81198822,-19.87451642,0.942822866,-0.002228433,0.089451789
18.645,11.31830781,-16.06258938,12.12270953,-19.32426063,0.942666167,-0.002227679,-0.15669821
18.646,10.92224242,-15.50669733,11.59335057,-18.38145006,0.942272787,-0.002226372,-0.393380457
18.647,12.12885967,-15.90122354,12.79102494,-19.42311478,0.942423329,-0.002224397,0.150541566
18.648,11.10270331,-15.20240736,11.45927016,-18.391423,0.942356518,-0.002221778,-0.066810419
18.649,9.923604079,-14.98221351,11.29090824,-17.28652347,0.94193632,-0.002218528,-0.420197784
18.65,12.21173611,-16.50481868,12.60061554,-19.91091646,0.942476175,-0.002214887,0.539855117
18.651,10.01056881,-15.46356015,10.92413852,-18.04468596,0.942208721,-0.002210913,-0.267454135
18.652,10.91483105,-15.82705294,11.64685269,-18.14663263,0.942116499,-0.002206609,-0.092222187
18.653,11.12788971,-15.70132226,11.77001023,-17.7804637,0.942039431,-0.002202028,-0.077068114
18.654,11.12284655,-15.27687971,12.14907123,-18.15135157,0.942146011,-0.002197042,0.10657984
18.655,10.03512295,-14.78205965,11.1095112,-17.46568789,0.941939976,-0.002191746,-0.206034697
18.656,10.44745849,-14.97863672,11.54125119,-17.44220939,0.941969021,-0.002186207,0.029045013
18.657,9.584205171,-14.98972726,10.29414854,-16.07838335,0.941326705,-0.00218048,-0.642316527
18.658,12.98218172,-17.84742207,12.77541889,-19.01304498,0.941807094,-0.00217451,0.480389312
18.659,10.38261219,-16.77069055,10.83066784,-15.96770983,0.941203536,-0.002168579,-0.603558368
18.66,10.39783377,-17.19847234,10.54733379,-15.82383262,0.940569823,-0.002162371,-0.633712873
18.661,13.03378181,-19.79657219,12.81281245,-18.51438728,0.941114397,-0.002156364,0.544573787
18.662,10.48500721,-17.84395098,10.96697255,-15.50387605,0.940740968,-0.002150272,-0.373428795
18.663,10.68448179,-17.77391594,11.05917556,-16.52976555,0.940303064,-0.002144134,-0.437903534
18.664,12.13078767,-17.95514507,12.33974968,-16.91233781,0.940216004,-0.002137812,-0.08706046
18.665,11.41044774,-18.00311536,11.82236584,-17.93154735,0.940356506,-0.002131198,0.140502241
18.666,11.18719105,-18.80959098,11.29624489,-18.40831691,0.940464582,-0.002124284,0.108076149
18.667,10.52102698,-18.6280919,10.74377886,-18.2711385,0.940404062,-0.002117052,-0.060520143
18.668,11.80613863,-18.83765731,11.32573148,-19.51231915,0.940674837,-0.002109622,0.270775048
18.669,12.27295442,-18.69110884,11.8309474,-19.61883309,0.941126393,-0.002102053,0.451556175
18.67,10.18823861,-17.52248858,10.28417201,-18.44086102,0.940917104,-0.00209425,-0.209289335
18.671,12.1358402,-17.99740498,11.62278296,-19.54616518,0.941261987,-0.00208627,0.344883496
18.672,9.923801427,-15.70034857,9.873371538,-17.48866157,0.940853077,-0.002078056,-0.408910348
18.673,12.73780812,-17.61795073,12.57036599,-20.38443333,0.941375828,-0.002069559,0.522751399
18.674,11.00461285,-15.97550404,11.20040236,-19.10897566,0.941431759,-0.002060854,0.055930265
18.675,9.89937239,-16.03615608,10.49805326,-18.46796775,0.940926487,-0.002051833,-0.505271979
